X,Y,CVEGEO,CVE_ENT,CVE_MUN,CVE_LOC,CVE_AGEB,CVE_MZA,CONDICION,GEOGRAFICO,NOMSERV,TIPO,CVE_SERV,AMBITO,icon_url
-117.06123296171,32.4809237237395,"0200400012838033","02","004","0001","2838","033",En Operación,Templo,Baja Family Outreach,No Aplica,"1318",Urbana,./0.png
-117.06115422187,32.4806182271907,"0200400012838106","02","004","0001","2838","106",En Operación,Templo,Templo Fuente de Agua Viva,No Aplica,"176",Urbana,./0.png
-117.054081970925,32.4829026586731,"0200400012838099","02","004","0001","2838","099",En Operación,Templo,Ninguno,No Aplica,"875",Urbana,./0.png
-117.055798730441,32.4823999082236,"0200400012838099","02","004","0001","2838","099",No Aplica,Cementerio,Panteon No. 09,No Aplica,"857",Urbana,./7.png
-117.058780953682,32.4820583007774,"0200400012838001","02","004","0001","2838","001",En Operación,Escuela,Escuela Primaria Federal de Baja California,Primaria,"1",Urbana,./1.png
-117.06123034954,32.4830112579757,"0200400012838033","02","004","0001","2838","033",En Operación,Templo,Capilla San Sebastian,No Aplica,"1201",Urbana,./0.png
-117.048887546207,32.4825045445815,"0200400012838008","02","004","0001","2838","008",En Operación,Templo,Capilla Santo Santiago,No Aplica,"941",Urbana,./0.png
-116.982636138165,32.5237333400572,"0200400012556001","02","004","0001","2556","001",En Operación,Templo,Capilla Sagrado Corazón de Jesús,No Aplica,"915",Urbana,./0.png
-117.007368181806,32.4886672931557,"0200400012541060","02","004","0001","2541","060",En Operación,Escuela,British American Institute,Primaria,"685",Urbana,./1.png
-116.928148723385,32.5100538635251,"0200400012522034","02","004","0001","2522","034",En Operación,Templo,Iglesia Apostolica,No Aplica,"1242",Urbana,./0.png
-116.927755220272,32.5115487504207,"0200400012522032","02","004","0001","2522","032",No Aplica,Mercado,Ninguno,No Aplica,"1285",Urbana,./3.png
-116.925974794647,32.5106545752728,"0200400012522032","02","004","0001","2522","032",En Operación,Instalación de Servicios,Ninguno,Central de Policía,"801",Urbana,
-116.930591794196,32.5083781487804,"0200400012522023","02","004","0001","2522","023",En Operación,Escuela,José Vicente Quezada,Primaria,"592",Urbana,./1.png
-116.933117244178,32.5074155094645,"0200400012522013","02","004","0001","2522","013",En Operación,Escuela,Mi Patria es Primero,Primaria,"1335",Urbana,./1.png
-116.933296532666,32.5078173838886,"0200400012522013","02","004","0001","2522","013",En Operación,Escuela,Jose Ma. Pino Suarez,Preescolar,"1373",Urbana,./1.png
-116.949127168636,32.5062604204231,"0200400012490060","02","004","0001","2490","060",En Operación,Escuela,Colegio Cepai,Preescolar,"1364",Urbana,./1.png
-116.94569786202,32.5038055315736,"0200400012490002","02","004","0001","2490","002",En Operación,Escuela,Colegio del Valle,Primaria,"1362",Urbana,./1.png
-116.85034840183,32.5115335068083,"0200400012471013","02","004","0001","2471","013",En Operación,Instalación Deportiva o Recreativa,Parque Ejido Matamoros,Parque,"190",Urbana,./4.png
-116.851030250069,32.5110614302609,"0200400012471012","02","004","0001","2471","012",En Operación,Escuela,Num. 101,Secundaria,"275",Urbana,./1.png
-116.855483815355,32.5069677972864,"0200400012467041","02","004","0001","2467","041",En Operación,Escuela,Colegio Santa Maria Tijuana,Primaria,"138",Urbana,./1.png
-116.857013370448,32.5146658004036,"0200400012467018","02","004","0001","2467","018",En Operación,Escuela,México,Preescolar,"411",Urbana,./1.png
-116.856592140319,32.5134112499649,"0200400012467017","02","004","0001","2467","017",En Operación,Escuela,Tierra y Libertad,Primaria,"333",Urbana,./1.png
-116.861181599754,32.5229663203412,"0200400012452041","02","004","0001","2452","041",En Operación,Templo,Iglesia Nuevo Amanecer,No Aplica,"1322",Urbana,./0.png
-116.858022962682,32.5149535673963,"0200400012452026","02","004","0001","2452","026",En Operación,Escuela,"Jose Vasconcelos 3, Unidad Villafontana",Medio Superior,"325",Urbana,./1.png
-116.858519880358,32.5186804601357,"0200400012452017","02","004","0001","2452","017",En Operación,Templo,Nuestra Señora de Guadalupe Reyna de México,No Aplica,"1067",Urbana,./0.png
-116.868097417023,32.5235765261625,"0200400012448004","02","004","0001","2448","004",En Operación,Templo,Salon del Reino de los Testigos de Jehova,No Aplica,"1149",Urbana,./0.png
-116.971797020634,32.4874067932305,"0200400012378085","02","004","0001","2378","085",En Operación,Templo,Templo Cristiano Eben-Ezer,No Aplica,"1247",Urbana,./0.png
-116.972458276258,32.4833831377977,"0200400012378081","02","004","0001","2378","081",En Operación,Escuela,Ramón Lopez Velarde,Primaria,"520",Urbana,./1.png
-116.881899799763,32.4849226899391,"0200400012325055","02","004","0001","2325","055",En Operación,Templo,Parroquia del Sagrado Corazon de Jesus,No Aplica,"1217",Urbana,./0.png
-116.881957710155,32.4824122799418,"0200400012325053","02","004","0001","2325","053",En Operación,Escuela,Vicente Guerrero,Primaria,"274",Urbana,./1.png
-116.882460307573,32.4805901220821,"0200400012325014","02","004","0001","2325","014",En Operación,Escuela,Centro de Bachillerato Tecnológico Industrial y de Servicios Num. 237,Medio Superior,"457",Urbana,./1.png
-116.900478829849,32.5144349798334,"0200400012310012","02","004","0001","2310","012",No Aplica,Plaza,Ninguno,No Aplica,"204",Urbana,./2.png
-116.899810320108,32.5148309404328,"0200400012310012","02","004","0001","2310","012",En Operación,Escuela,Belisario Dominguez,Primaria,"415",Urbana,./1.png
-116.900653950132,32.5149300195641,"0200400012310012","02","004","0001","2310","012",En Operación,Escuela,Jose Vasconcelos,Preescolar,"437",Urbana,./1.png
-116.90593142973,32.5155412296905,"0200400012310005","02","004","0001","2310","005",En Operación,Templo,Iglesia Apostolica de la Fe en Cristo Jesus,No Aplica,"1084",Urbana,./0.png
-116.891837350491,32.5137594500139,"0200400012306011","02","004","0001","2306","011",En Operación,Templo,Vida Abundante,No Aplica,"1326",Urbana,./0.png
-116.894867800145,32.5188863203923,"0200400012306032","02","004","0001","2306","032",En Operación,Escuela,Colegio Bilingue California,Primaria,"721",Urbana,./1.png
-116.894798340243,32.5186996296776,"0200400012306032","02","004","0001","2306","032",En Operación,Templo,Fiesta Pentescostal La Carpa,No Aplica,"1063",Urbana,./0.png
-116.899257802625,32.5142592086873,"0200400012306024","02","004","0001","2306","024",En Operación,Templo,Parroquia San José Obrero de Tijuana,No Aplica,"1072",Urbana,./0.png
-116.89567590953,32.5171445998995,"0200400012306008","02","004","0001","2306","008",En Operación,Templo,Testigos de Jehova,No Aplica,"879",Urbana,./0.png
-116.894249287819,32.515998874335,"0200400012306002","02","004","0001","2306","002",En Operación,Templo,Ninguno,No Aplica,"1073",Urbana,./0.png
-116.889506950134,32.5079373398722,"0200400012293047","02","004","0001","2293","047",En Operación,Templo,Ninguno,No Aplica,"1086",Urbana,./0.png
-116.897801220415,32.5089520502402,"0200400012293031","02","004","0001","2293","031",En Operación,Escuela,Kumiai,Preescolar,"726",Urbana,./1.png
-116.89347924983,32.5078402304078,"0200400012293013","02","004","0001","2293","013",En Operación,Escuela,"J, Jesus Martinez Diaz",Primaria,"277",Urbana,./1.png
-116.893622000138,32.5085557202728,"0200400012293013","02","004","0001","2293","013",En Operación,Templo,Ninguno,No Aplica,"1215",Urbana,./0.png
-116.896644889943,32.5052766903134,"0200400012289012","02","004","0001","2289","012",En Operación,Templo,Ninguno,No Aplica,"882",Urbana,./0.png
-116.897092230257,32.5055085496465,"0200400012289012","02","004","0001","2289","012",En Operación,Escuela,Centro Educativo Grandeza Infantil,Preescolar,"725",Urbana,./1.png
-116.978449813922,32.4822417920654,020040001226A059,"02","004","0001",226A,"059",En Operación,Templo,Iglesia Apostolica dela Fe en Cristo Jesús,No Aplica,"904",Urbana,./0.png
-116.97661858513,32.4788977958794,020040001226A045,"02","004","0001",226A,"045",En Operación,Escuela,Emiliano Zapata,Primaria,"1361",Urbana,./1.png
-116.987146681377,32.4799201915012,020040001226A001,"02","004","0001",226A,"001",En Operación,Templo,Parroquia de Nuestra Señora de la Encarnación,No Aplica,"905",Urbana,./0.png
-116.883419620517,32.490433260231,"0200400012039003","02","004","0001","2039","003",En Operación,Escuela,Heroes de México,Primaria,"87",Urbana,./1.png
-116.985181960373,32.4666888650073,"0200400011948114","02","004","0001","1948","114",En Operación,Templo,Iglesia Cristiana Rios de Agua Viva,No Aplica,"1258",Urbana,./0.png
-116.984124717669,32.4682409432614,"0200400011948088","02","004","0001","1948","088",En Operación,Templo,Ninguno,No Aplica,"922",Urbana,./0.png
-116.985686507205,32.4695380658813,"0200400011948086","02","004","0001","1948","086",En Operación,Templo,Primera Iglesia Gentil de Cristo Universal,No Aplica,"1088",Urbana,./0.png
-116.987115347297,32.470348121286,"0200400011948111","02","004","0001","1948","111",En Operación,Templo,Iglesia Apostolica de la Fe en Cristo Jesús,No Aplica,"1001",Urbana,./0.png
-116.856369373469,32.4905882639583,"0200400011929042","02","004","0001","1929","042",En Operación,Templo,Santo Niño de Atocha,No Aplica,"878",Urbana,./0.png
-116.860008649561,32.4887419504025,"0200400011929032","02","004","0001","1929","032",No Aplica,Instalación Gubernamental,NOT SURE,Palacio de Gobierno,"793",Urbana,./5.png
-116.865916746551,32.4875337412087,"0200400011929006","02","004","0001","1929","006",En Operación,Escuela,Colegio Heroes de la Paz,Primaria,"404",Urbana,./1.png
-116.865514976387,32.4866633673942,"0200400011929005","02","004","0001","1929","005",En Operación,Escuela,Leona Vicario,Preescolar,"403",Urbana,./1.png
-116.866269690093,32.4864493199322,"0200400011929005","02","004","0001","1929","005",En Operación,Escuela,Division del Norte,Primaria,"405",Urbana,./1.png
-116.871399532179,32.4804156617273,"0200400011914023","02","004","0001","1914","023",En Operación,Escuela,Tenoch,Primaria,"402",Urbana,./1.png
-116.873143028851,32.4758623353269,"0200400011914005","02","004","0001","1914","005",En Construcción,Templo,Inmaculado Corazón de Maria,No Aplica,"928",Urbana,./0.png
-116.879058060237,32.4787217095398,020040001190A038,"02","004","0001",190A,"038",En Operación,Templo,Iglesia Bautista Conservadora Betania,No Aplica,"1098",Urbana,./0.png
-116.880576779793,32.4799686301075,020040001190A037,"02","004","0001",190A,"037",En Operación,Escuela,Instituto Metropolitano,Primaria,"478",Urbana,./1.png
-116.879818901435,32.473039120409,020040001190A003,"02","004","0001",190A,"003",En Operación,Escuela,Municipal Num. 2 Xicotencatl,Secundaria,"476",Urbana,./1.png
-116.879793874732,32.4738958777033,020040001190A003,"02","004","0001",190A,"003",En Operación,Escuela,Antonio Amaya Estrada,Primaria,"477",Urbana,./1.png
-116.878883860039,32.4737435099746,020040001190A003,"02","004","0001",190A,"003",En Operación,Templo,Oratorio Salesiano San Juan Bosco,No Aplica,"1097",Urbana,./0.png
-116.884243378405,32.4720943179253,"0200400011882045","02","004","0001","1882","045",En Operación,Templo,Iglesia Bautista Monte Horeb,No Aplica,"931",Urbana,./0.png
-117.074316336998,32.5123375237709,"0200400011878020","02","004","0001","1878","020",No Aplica,Cementerio,Panteon No. 4,No Aplica,"859",Urbana,./7.png
-117.084116078633,32.5092337074708,"0200400011878028","02","004","0001","1878","028",En Operación,Templo,Iglesia Alfa y Omega,No Aplica,"877",Urbana,./0.png
-117.082095410204,32.5015977413632,"0200400011878060","02","004","0001","1878","060",En Operación,Escuela,Manuel Paredes,Primaria,"643",Urbana,./1.png
-117.076702621521,32.5094005718517,"0200400011878027","02","004","0001","1878","027",No Aplica,Cementerio,Ninguno,No Aplica,"864",Urbana,./7.png
-116.870437779579,32.4627872903855,"0200400011859027","02","004","0001","1859","027",En Operación,Escuela,Forjadores de Baja California,Primaria,"381",Urbana,./1.png
-116.870654619525,32.4662938000632,"0200400011859010","02","004","0001","1859","010",En Operación,Templo,Ninguno,No Aplica,"1052",Urbana,./0.png
-116.875916980381,32.4659494202119,"0200400011844038","02","004","0001","1844","038",En Operación,Escuela,Narciso Bassols,Primaria,"397",Urbana,./1.png
-116.874651720302,32.4653191498858,"0200400011844036","02","004","0001","1844","036",En Operación,Templo,La Luz del Mundo,No Aplica,"1054",Urbana,./0.png
-116.875881689746,32.4671964803926,"0200400011844029","02","004","0001","1844","029",En Operación,Templo,Iglesia Adventista,No Aplica,"1056",Urbana,./0.png
-116.875076030419,32.4665349503494,"0200400011844028","02","004","0001","1844","028",En Operación,Escuela,Colegio Latino,Primaria,"398",Urbana,./1.png
-116.87425991956,32.4713960804503,"0200400011844008","02","004","0001","1844","008",En Operación,Escuela,Escuela Secundaria Tecnica Num. 31 Jose Santos Valdez Garcia,Secundaria,"399",Urbana,./1.png
-116.875697510326,32.4697712797305,"0200400011844001","02","004","0001","1844","001",En Operación,Escuela,Gustavo Aubanel Vallejo,Primaria,"401",Urbana,./1.png
-116.874914150318,32.4701388199648,"0200400011844001","02","004","0001","1844","001",En Operación,Escuela,Venustiano Carranza,Preescolar,"400",Urbana,./1.png
-116.884647720289,32.4672179403036,"0200400011825001","02","004","0001","1825","001",En Operación,Escuela,Mariano Matamoros,Preescolar,"475",Urbana,./1.png
-116.884334579576,32.4664193099052,"0200400011825001","02","004","0001","1825","001",En Operación,Escuela,Escuela Primaria General Mariano Matamoros,Primaria,"474",Urbana,./1.png
-117.063934537239,32.4824341095499,"0200400012838086","02","004","0001","2838","086",En Operación,Templo,Iglesia Apostolica de La Fe en Cristo Jesus,No Aplica,"978",Urbana,./0.png
-117.067374379869,32.4767918200374,"0200400011806065","02","004","0001","1806","065",En Operación,Escuela,Jean Piaget,Primaria,"301",Urbana,./1.png
-117.065938421466,32.4814810052297,"0200400011806057","02","004","0001","1806","057",En Operación,Escuela,Miguel Hidalgo y Costilla,Primaria,"300",Urbana,./1.png
-116.914416449468,32.4701546796673,"0200400011774027","02","004","0001","1774","027",En Operación,Templo,Iglesia Pentecostes,No Aplica,"1209",Urbana,./0.png
-116.916858170034,32.4689653198804,"0200400011774023","02","004","0001","1774","023",En Operación,Centro de Asistencia Médica,Ninguno,Hospital,"75",Urbana,./6.png
-116.913737971692,32.4680807678187,"0200400011774001","02","004","0001","1774","001",En Operación,Escuela,Netzahualcoyotl,Preescolar,"294",Urbana,./1.png
-116.956187080135,32.4670939199123,020040001176A021,"02","004","0001",176A,"021",En Operación,Escuela,Dr. Salvador Allende,Primaria,"516",Urbana,./1.png
-116.955401520086,32.4663539503628,020040001176A017,"02","004","0001",176A,"017",En Operación,Templo,Iglesia de la Fe y Espiritual Trinitario,No Aplica,"1151",Urbana,./0.png
-116.951964429628,32.4635245696325,020040001176A013,"02","004","0001",176A,"013",En Operación,Templo,Iglesia de Reforma,No Aplica,"1138",Urbana,./0.png
-116.913751880061,32.4699481103167,"0200400011755049","02","004","0001","1755","049",En Operación,Escuela,General Francisco Villa,Primaria,"293",Urbana,./1.png
-116.90995405086,32.4677366714964,"0200400011755024","02","004","0001","1755","024",En Operación,Templo,Templo Bautista,No Aplica,"890",Urbana,./0.png
-116.954322060093,32.4664028599001,"0200400011736017","02","004","0001","1736","017",En Operación,Templo,Santiago Apostol,No Aplica,"1152",Urbana,./0.png
-116.92202717574,32.483775617227,"0200400011717042","02","004","0001","1717","042",En Operación,Templo,Iglesia de Jesucristo de los Santos de los Últimos Dias,No Aplica,"1211",Urbana,./0.png
-116.956385170032,32.4856653698601,"0200400011702055","02","004","0001","1702","055",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"207",Urbana,./4.png
-116.958713020407,32.4849736801799,"0200400011702054","02","004","0001","1702","054",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"208",Urbana,./4.png
-116.957964859578,32.4805664301044,"0200400011702048","02","004","0001","1702","048",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"162",Urbana,./4.png
-116.959796979913,32.4820192796669,"0200400011702040","02","004","0001","1702","040",En Operación,Instalación Deportiva o Recreativa,Ninguno,Parque,"161",Urbana,./4.png
